priority,category,file_or_source,message,evidence,recommended_action
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/pockettransferreverse/,Rewrite to target represented by docs/card-api/api-reference-card/pockettransferreverse.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/retirecard/,Rewrite to target represented by docs/card-api/api-reference-card/retirecard.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/set3dsecurecode/,Rewrite to target represented by docs/card-api/api-reference-card/set3dsecurecode.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/setbearerdetail/,Rewrite to target represented by docs/card-api/api-reference-card/setbearerdetail.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/statement/,Rewrite to target represented by docs/card-api/api-reference-card/statement.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/stopcard/,Rewrite to target represented by docs/card-api/api-reference-card/stopcard.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/stoptoken/,Rewrite to target represented by docs/card-api/api-reference-card/stoptoken.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/threedsauthenticationoutcome/,Rewrite to target represented by docs/card-api/api-reference-card/threedsauthenticationoutcome.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/tokenapprovedevicebinding-2/,Rewrite to target represented by docs/card-api/api-reference-card/tokenapprovedevicebinding-2.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/tokenremovedevicebinding/,Rewrite to target represented by docs/card-api/api-reference-card/tokenremovedevicebinding.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/transferfunds/,Rewrite to target represented by docs/card-api/api-reference-card/transferfunds.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/transferfundsreverse/,Rewrite to target represented by docs/card-api/api-reference-card/transferfundsreverse.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/transfertoken-2/,Rewrite to target represented by docs/card-api/api-reference-card/transfertoken-2.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/unstopcard/,Rewrite to target represented by docs/card-api/api-reference-card/unstopcard.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/unstoptoken/,Rewrite to target represented by docs/card-api/api-reference-card/unstoptoken.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/updatecardexpirydate/,Rewrite to target represented by docs/card-api/api-reference-card/updatecardexpirydate.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/updatecardlabel/,Rewrite to target represented by docs/card-api/api-reference-card/updatecardlabel.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/updatecvv/,Rewrite to target represented by docs/card-api/api-reference-card/updatecvv.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/updatetokenaccount/,Rewrite to target represented by docs/card-api/api-reference-card/updatetokenaccount.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#appauth,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#appfinal,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#3DSecure,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#3DSecureCCD,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#activation,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#activationmethods,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#event,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#responsereference,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/inserttransactionfee.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/appendix/#feeTypes,Rewrite to target represented by docs/card-api/api-reference-card/appendix.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/inserttransactionfee.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/linkcard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/listalltokens.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/listcards.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/listtokens.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/loadfunds.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/loadfundsreverse.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/mostrecenttransactions.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/ordercard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/pockettransfer.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/pockettransferreverse.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/remotemessaging.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/threedsauthenticationoutcome/,Rewrite to target represented by docs/card-api/api-reference-card/threedsauthenticationoutcome.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/retirecard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/set3dsecurecode.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/setbearerdetail.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/stopcard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/togglevoucherfeature.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/tokenapprovedevicebinding-2.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/tokenapprovedevicebinding.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/tokenremovedevicebinding.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/transferfunds.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/transferfundsreverse.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/transferlink.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/transfertoken-2.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/unstopcard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/unstoptoken.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/updatecardexpirydate.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/updatecardlabel.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/updatecvv.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/updatetokenaccount.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/reports/failed-transaction-report-2.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID,Rewrite to target represented by docs/companion-api/tokenization2/token-lifecycle-management.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/mark-off-file,Rewrite to target represented by docs/card-api/reports/mark-off-file.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/summary-settlement-report-2,Rewrite to target represented by docs/card-api/reports/summary-settlement-report-2.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/detailed-settlement-report,Rewrite to target represented by docs/card-api/reports/detailed-settlement-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/forex-gains-report-2,Rewrite to target represented by docs/card-api/reports/forex-gains-report-2.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/failed-transaction-report-2,Rewrite to target represented by docs/card-api/reports/failed-transaction-report-2.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/card-order-report-2,Rewrite to target represented by docs/card-api/reports/card-order-report-2.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/ecommerce-report/,Rewrite to target represented by docs/card-api/reports/ecommerce-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/inactive-cards-report/,Rewrite to target represented by docs/card-api/reports/inactive-cards-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/authorisation-income-report/,Rewrite to target represented by docs/card-api/reports/authorisation-income-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/card-balance-report/,Rewrite to target represented by docs/card-api/reports/card-balance-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/daily-statement-report/,Rewrite to target represented by docs/card-api/reports/daily-statement-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/apple-pay-quarterly-fee-billing-report/,Rewrite to target represented by docs/card-api/reports/apple-pay-quarterly-fee-billing-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/apple-pay-monthly-top-merchant-report/,Rewrite to target represented by docs/card-api/reports/apple-pay-monthly-top-merchant-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/apple-pay-monthly-metric-report/,Rewrite to target represented by docs/card-api/reports/apple-pay-monthly-metric-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/apple-pay-monthly-usage-frequency-report/,Rewrite to target represented by docs/card-api/reports/apple-pay-monthly-usage-frequency-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/apple-pay-monthly-fee-billing-report/,Rewrite to target represented by docs/card-api/reports/apple-pay-monthly-fee-billing-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/apple-pay-monthly-declines-report/,Rewrite to target represented by docs/card-api/reports/apple-pay-monthly-declines-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/google-pay-monthly-report/,Rewrite to target represented by docs/card-api/reports/google-pay-monthly-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/linked-cards-report/,Rewrite to target represented by docs/card-api/reports/linked-cards-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/blocked-transactions-report/,Rewrite to target represented by docs/card-api/reports/blocked-transactions-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/daily-negative-balance-report/,Rewrite to target represented by docs/card-api/reports/daily-negative-balance-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/qvr-data-report/,Rewrite to target represented by docs/card-api/reports/qvr-data-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/qmr-data-report/,Rewrite to target represented by docs/card-api/reports/qmr-data-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/vau-transaction-report/,Rewrite to target represented by docs/card-api/reports/vau-transaction-report.md.
1,rewriteable_legacy_link,docs/card-api/reports/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/reports/daily-sales-and-redemption-report/,Rewrite to target represented by docs/card-api/reports/daily-sales-and-redemption-report.md.
1,rewriteable_legacy_link,docs/card-api/tokenization/provisioning.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/tokenization/provisioning.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/calculatetav/,Rewrite to target represented by docs/card-api/api-reference-card/calculatetav.md.
1,rewriteable_legacy_link,docs/card-api/tokenization/provisioning.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/administrative-message-values/,Rewrite to target represented by docs/companion-api/api-reference-companion/remote/administrativemessage/administrative-message-values.md.
1,rewriteable_legacy_link,docs/card-api/tokenization/provisioning.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#3DSecure,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/tokenization/provisioning.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#activation,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/tokenization/provisioning.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#activationmethods,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/card-api/tokenization/provisioning.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/remotemessaging/#event,Rewrite to target represented by docs/card-api/api-reference-card/remotemessaging.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/response-codes/,Rewrite to target represented by docs/chargeback-api/response-codes.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/index.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/response-codes-2/,Rewrite to target represented by docs/response-codes-2/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/activatecard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/activatetoken-1.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/calculatetav-1.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/changepin-1.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/secure-apis/,Rewrite to target represented by docs/companion-api/secure-apis.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/changepin-1.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/createlinkedcard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/secure-apis/,Rewrite to target represented by docs/companion-api/secure-apis.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/createlinkedcard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/createlinkedcardmaskedresponse.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/deletetoken.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/generatetimebasedsecret.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/getactivelinkedcards.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/secure-apis/,Rewrite to target represented by docs/companion-api/secure-apis.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/getactivelinkedcards.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/getcarddetails.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/secure-apis/,Rewrite to target represented by docs/companion-api/secure-apis.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/getcarddetails.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,Rewrite to target represented by docs/companion-api/api-reference-companion/local-api/index.md.
1,rewriteable_legacy_link,docs/companion-api/api-reference-companion/local-api/getlinkedcards.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/secure-apis/,Rewrite to target represented by docs/companion-api/secure-apis.md.
